device,accuracy,val_accuracy,loss,val_loss,day,execute_time_seconds,evaluate_time_seconds,is_model_changed,evaluate_accuracy
6,0.9084210396,0.8865545988,0.2279980037,0.3016548897,7,413.53569626808167,88.41038727760315,1.0,0.9033613204956056
7,0.9315789341926576,0.8907563090324402,0.1787934933367528,0.3084711556633313,7,418.2221050262451,87.09031248092651,1.0,0.894957959651947
8,0.8999999762,0.9201680422,0.2511507334,0.2069714566,7,416.7201025485992,88.96012878417969,1.0,0.9495798349380492
9,0.8789473772,0.9369747639,0.281353731,0.2173805378,7,422.3823482990265,88.19791030883789,0.0,0.9327731132507324
10,0.9021052718,0.8445377946,0.2719959625,0.309705927,7,410.3005616664887,87.58890342712402,1.0,0.911764681339264
11,0.9063158035,0.9117646813,0.2122963596,0.2708229472,7,419.6484618186951,85.72111678123474,0.0,0.9075630307197572
12,0.9210526347,0.8865545988,0.2080258704,0.2558333074,7,414.2595546245575,87.25476503372192,1.0,0.9033613204956056
13,0.917894721,0.9411764741,0.2198271093,0.2155613971,7,418.50996446609497,89.14900088310242,0.0,0.9369747638702391
14,0.921052634716034,0.9075630307197572,0.1934800277571929,0.2055842665334542,7,418.6805107593536,85.23773121833801,0.0,0.9033613204956056
15,0.8968421221,0.9243697524,0.2424307967,0.2196384534,7,411.9263095855713,87.3866868019104,1.0,0.9327731132507324
16,0.9115789533,0.9117646813,0.2165244681,0.2646696205,7,407.1505148410797,87.7333471775055,1.0,0.9327731132507324
17,0.9136841893,0.9327731133,0.2425203215,0.170902543,7,420.532345533371,88.3719892501831,0.0,0.924369752407074
18,0.917894721,0.928571403,0.2244682977,0.1892452717,7,418.2593126296997,86.48954463005066,0.0,0.9159663915634156
19,0.9357894659042358,0.8907563090324402,0.1758740513889413,0.2798408096035321,7,425.3992071151733,89.6081075668335,0.0,0.8739495873451233
0,0.9378947615623474,0.9159663915634156,0.1883702776581049,0.1837031284968058,8,415.7733137607575,86.91902542114258,1.0,0.924369752407074
1,0.921052634716034,0.9201680421829224,0.2149639499697246,0.1860599711537361,8,418.72025299072266,85.07648539543152,1.0,0.9327731132507324
2,0.9073684216,0.8991596699,0.2405460296,0.2619023855,8,409.3291838169098,89.78352499008179,1.0,0.9201680421829224
3,0.9284210801,0.928571403,0.1792259569,0.2468218692,8,424.6743369102478,102.06443619728088,0.0,0.894957959651947
4,0.9010526538,0.8949579597,0.2327596809,0.2407950809,8,415.6071486473084,87.67351746559143,1.0,0.9075630307197572
5,0.8968421221,0.9117646813,0.2514667069,0.2761923462,8,416.2600238323212,89.04695892333984,1.0,0.9327731132507324
6,0.9084210396,0.8865545988,0.2279980037,0.3016548897,8,410.073648929596,87.36039161682129,1.0,0.8991596698760986
7,0.9315789342,0.890756309,0.1787934933,0.3084711557,8,413.1694543361664,89.19928503036499,1.0,0.8991596698760986
8,0.8999999762,0.9201680422,0.2511507334,0.2069714566,8,415.3074860572815,92.68413281440736,1.0,0.9537814855575562
9,0.8789473772,0.9369747639,0.281353731,0.2173805378,8,421.5589547157288,90.1508138179779,0.0,0.9327731132507324
10,0.9368420839309692,0.8907563090324402,0.1693622757396415,0.2230946637690067,8,418.9472551345825,86.64561915397644,1.0,0.911764681339264
11,0.9063158035,0.9117646813,0.2122963596,0.2708229472,8,420.6985676288605,85.68431758880615,1.0,0.911764681339264
12,0.9210526347,0.8865545988,0.2080258704,0.2558333074,8,408.9113395214081,85.57495903968811,1.0,0.9033613204956056
13,0.917894721,0.9411764741,0.2198271093,0.2155613971,8,423.1396877765656,86.18172907829285,0.0,0.9411764740943908
14,0.9210526347,0.9075630307,0.1934800278,0.2055842665,8,423.42684745788574,85.38073492050171,0.0,0.9033613204956056
15,0.9273684024810792,0.9285714030265808,0.1852414062227073,0.2526854624350865,8,417.4220600128174,87.37568950653076,1.0,0.9327731132507324
16,0.9200000166893004,0.9159663915634156,0.2053866949834321,0.232779873162508,8,415.39920806884766,86.54188656806946,1.0,0.9327731132507324
17,0.9136841893,0.9327731133,0.2425203215,0.170902543,8,424.0881540775299,89.19421982765198,0.0,0.924369752407074
18,0.917894721,0.928571403,0.2244682977,0.1892452717,8,419.5168108940125,88.0765733718872,0.0,0.9201680421829224
19,0.9294736981391908,0.8991596698760986,0.1786844687399111,0.2494318887591362,8,430.16007566452026,85.90436792373657,0.0,0.8781512379646301
0,0.9378947616,0.9159663916,0.1883702777,0.1837031285,9,415.5529906749725,86.53550434112549,1.0,0.9201680421829224
1,0.9294736981391908,0.924369752407074,0.1723587910281984,0.2058654186626275,9,418.5168113708496,87.61262536048889,1.0,0.9327731132507324
2,0.8926315903663635,0.9033613204956056,0.2494346261965601,0.2640512008219957,9,415.4128534793854,87.94879055023193,1.0,0.9201680421829224
3,0.9284210801,0.928571403,0.1792259569,0.2468218692,9,422.7634010314941,88.56447148323059,0.0,0.8865545988082886
4,0.9010526538,0.8949579597,0.2327596809,0.2407950809,9,415.83182525634766,104.0634093284607,1.0,0.9075630307197572
5,0.9073684215545654,0.9327731132507324,0.2062979162366766,0.2328916711111863,9,418.21346044540405,86.82927417755127,0.0,0.9285714030265808
6,0.9084210396,0.8865545988,0.2279980037,0.3016548897,9,413.6544618606568,89.71580934524536,1.0,0.8991596698760986
7,0.9315789342,0.890756309,0.1787934933,0.3084711557,9,416.9537177085877,87.49452185630798,1.0,0.8991596698760986
8,0.8999999762,0.9201680422,0.2511507334,0.2069714566,9,415.0447947978973,90.5933437347412,1.0,0.9495798349380492
9,0.8789473772,0.9369747639,0.281353731,0.2173805378,9,424.68999552726746,88.78251385688782,0.0,0.9285714030265808
10,0.921052634716034,0.9075630307197572,0.2011732087637248,0.235612807671229,9,418.03817868232727,89.99837803840637,1.0,0.9159663915634156
11,0.9063158035,0.9117646813,0.2122963596,0.2708229472,9,409.7609071731568,87.22447633743286,0.0,0.9033613204956056
12,0.9210526347,0.8865545988,0.2080258704,0.2558333074,9,413.8310785293579,88.53080534934998,1.0,0.8991596698760986
13,0.917894721,0.9411764741,0.2198271093,0.2155613971,9,422.65845561027527,88.71753883361816,0.0,0.9369747638702391
14,0.9210526347,0.9075630307,0.1934800278,0.2055842665,9,424.7008972167969,86.89832043647766,0.0,0.9033613204956056
15,0.9273684025,0.928571403,0.1852414062,0.2526854624,9,414.3972017765045,89.23260521888733,1.0,0.9285714030265808
16,0.9252631664276124,0.9327731132507324,0.2059690141050439,0.1862517488499482,9,415.5148503780365,85.18578004837036,0.0,0.924369752407074
17,0.9136841893,0.9327731133,0.2425203215,0.170902543,9,421.8781795501709,90.60584115982056,0.0,0.9285714030265808
18,0.917894721,0.928571403,0.2244682977,0.1892452717,9,421.7677054405213,87.679279088974,0.0,0.9201680421829224
19,0.933684229850769,0.911764681339264,0.1727497083948631,0.2498632907867431,9,427.6116635799408,88.14194512367249,0.0,0.8739495873451233
0,0.9378947616,0.9159663916,0.1883702777,0.1837031285,10,417.6095290184021,87.33140587806702,1.0,0.924369752407074
1,0.9294736981,0.9243697524,0.172358791,0.2058654187,10,417.8022029399872,97.81356239318848,1.0,0.9369747638702391
2,0.8926315904,0.9033613205,0.2494346262,0.2640512008,10,416.3242630958557,88.41381311416626,1.0,0.9201680421829224
3,0.9284210801,0.928571403,0.1792259569,0.2468218692,10,422.3371951580048,89.56235647201538,0.0,0.8865545988082886
4,0.9010526538,0.8949579597,0.2327596809,0.2407950809,10,418.0685164928436,90.64155292510986,1.0,0.9075630307197572
5,0.9073684216,0.9327731133,0.2062979162,0.2328916711,10,427.4089343547821,87.37766146659851,0.0,0.9285714030265808
6,0.9084210396,0.8865545988,0.2279980037,0.3016548897,10,414.606981754303,87.4063732624054,1.0,0.8991596698760986
7,0.9315789342,0.890756309,0.1787934933,0.3084711557,10,417.455374956131,86.77229189872742,1.0,0.8991596698760986
8,0.8999999762,0.9201680422,0.2511507334,0.2069714566,10,412.9492394924164,86.72410106658936,1.0,0.9495798349380492
9,0.8789473772,0.9369747639,0.281353731,0.2173805378,10,426.7357039451599,87.47710227966309,0.0,0.9327731132507324
10,0.9210526347,0.9075630307,0.2011732088,0.2356128077,10,413.4967017173767,86.25288510322571,1.0,0.9159663915634156
11,0.9063158035,0.9117646813,0.2122963596,0.2708229472,10,415.4660573005676,85.50735139846802,0.0,0.9033613204956056
12,0.9210526347,0.8865545988,0.2080258704,0.2558333074,10,415.6339569091797,86.62212681770325,1.0,0.9033613204956056
13,0.917894721,0.9411764741,0.2198271093,0.2155613971,10,421.5390748977661,86.5266044139862,0.0,0.9369747638702391
14,0.9210526347,0.9075630307,0.1934800278,0.2055842665,10,421.5781326293945,85.15243792533875,0.0,0.9033613204956056
15,0.9273684025,0.928571403,0.1852414062,0.2526854624,10,415.7754533290863,87.40863037109375,1.0,0.9327731132507324
16,0.9147368669509888,0.9411764740943908,0.2098978156165072,0.1746204808354377,10,426.2172348499298,85.17792177200317,0.0,0.924369752407074
17,0.9136841893,0.9327731133,0.2425203215,0.170902543,10,425.63831210136414,87.96420359611511,0.0,0.9285714030265808
18,0.917894721,0.928571403,0.2244682977,0.1892452717,10,422.1009109020233,86.39464211463928,0.0,0.924369752407074
19,0.9336842299,0.9117646813,0.1727497084,0.2498632908,10,425.8362064361572,89.48514342308044,0.0,0.8739495873451233
0,0.9357894659042358,0.9201680421829224,0.185282747023984,0.1875150710344314,11,420.9224090576172,88.00133013725281,1.0,0.924369752407074
1,0.9200000166893004,0.924369752407074,0.2065064359966077,0.2119352144499619,11,420.5790040493012,98.19670486450195,1.0,0.9369747638702391
2,0.9200000166893004,0.911764681339264,0.2084505224855322,0.2273376849790414,11,418.4162294864655,87.85278868675232,1.0,0.9285714030265808
3,0.9284210801,0.928571403,0.1792259569,0.2468218692,11,423.2128183841705,86.34471487998962,0.0,0.8907563090324402
4,0.9221052527427672,0.9033613204956056,0.2123515680275465,0.2432145853837331,11,414.74961590766907,90.04251170158386,1.0,0.911764681339264
5,0.9073684216,0.9327731133,0.2062979162,0.2328916711,11,423.769189119339,85.72964835166931,0.0,0.9327731132507324
6,0.9084210396,0.8865545988,0.2279980037,0.3016548897,11,412.69616436958313,85.54648637771606,1.0,0.9033613204956056
7,0.9315789342,0.890756309,0.1787934933,0.3084711557,11,415.4374816417694,85.63708901405334,1.0,0.8991596698760986
8,0.9294736981391908,0.9411764740943908,0.1849103882595112,0.1594364423304796,11,417.01486110687256,88.67183423042297,1.0,0.9579831957817078
9,0.8789473772,0.9369747639,0.281353731,0.2173805378,11,421.33143401145935,85.18743085861206,0.0,0.9327731132507324
10,0.9210526347,0.9075630307,0.2011732088,0.2356128077,11,413.9981744289398,85.60944890975952,1.0,0.9159663915634156
11,0.9063158035,0.9117646813,0.2122963596,0.2708229472,11,413.27190375328064,84.612802028656,0.0,0.9075630307197572
12,0.9315789341926576,0.9285714030265808,0.1864833028065531,0.1733954374988874,11,415.4870901107788,87.02155041694641,0.0,0.9075630307197572
13,0.917894721,0.9411764741,0.2198271093,0.2155613971,11,422.7817695140839,87.1715099811554,1.0,0.9453781247138976
14,0.9410526156425476,0.911764681339264,0.1769827427362141,0.2604383851091067,11,423.605167388916,84.7382550239563,0.0,0.9075630307197572
15,0.9273684025,0.928571403,0.1852414062,0.2526854624,11,413.4562547206879,84.49191045761108,1.0,0.9327731132507324
16,0.914736867,0.9411764741,0.2098978156,0.1746204808,11,419.5530388355255,85.80560898780823,0.0,0.9285714030265808
17,0.9136841893,0.9327731133,0.2425203215,0.170902543,11,421.9234719276428,85.9832329750061,0.0,0.9285714030265808
18,0.917894721,0.928571403,0.2244682977,0.1892452717,11,423.1832022666931,88.75590920448303,1.0,0.9285714030265808
19,0.933684229850769,0.9159663915634156,0.1738660946802089,0.2183492273092269,11,429.8563652038574,87.96297693252563,0.0,0.8739495873451233
0,0.9357894659,0.9201680422,0.185282747,0.187515071,12,408.286817073822,90.51651167869568,1.0,0.9285714030265808
1,0.9442105293273926,0.9411764740943908,0.1667910927377249,0.181423063079516,12,417.4125905036926,85.53748893737793,0.0,0.9369747638702391
2,0.9252631664276124,0.9159663915634156,0.1904969875357653,0.1889654904603958,12,414.8463292121887,104.44453525543211,1.0,0.9285714030265808
3,0.9284210801,0.928571403,0.1792259569,0.2468218692,12,422.5215699672699,93.35485863685608,0.0,0.8991596698760986
4,0.9294736981391908,0.9075630307197572,0.1934998240596369,0.2103915686408678,12,417.0149071216583,92.314537525177,1.0,0.9159663915634156
5,0.9073684216,0.9327731133,0.2062979162,0.2328916711,12,420.15225291252136,90.04358148574829,1.0,0.9369747638702391
6,0.9084210396,0.8865545988,0.2279980037,0.3016548897,12,414.76293110847473,88.91292309761047,1.0,0.9075630307197572
7,0.9315789342,0.890756309,0.1787934933,0.3084711557,12,411.3758592605591,90.16880583763124,1.0,0.9033613204956056
8,0.9294736981,0.9411764741,0.1849103883,0.1594364423,12,408.4686427116394,94.0557599067688,1.0,0.9579831957817078
9,0.8789473772,0.9369747639,0.281353731,0.2173805378,12,417.9865174293518,89.6041350364685,0.0,0.9327731132507324
10,0.9210526347,0.9075630307,0.2011732088,0.2356128077,12,412.4871778488159,90.2417426109314,1.0,0.924369752407074
11,0.9063158035,0.9117646813,0.2122963596,0.2708229472,12,411.8413960933685,88.84100294113159,1.0,0.911764681339264
12,0.9315789342,0.928571403,0.1864833028,0.1733954375,12,418.09310269355774,88.28427982330322,0.0,0.924369752407074
13,0.917894721,0.9411764741,0.2198271093,0.2155613971,12,414.27951669692993,90.31129479408264,1.0,0.9453781247138976
14,0.9410526156,0.9117646813,0.1769827427,0.2604383851,12,420.7461631298065,89.021475315094,1.0,0.911764681339264
15,0.9273684025,0.928571403,0.1852414062,0.2526854624,12,412.5591404438019,91.86486649513245,1.0,0.9411764740943908
16,0.914736867,0.9411764741,0.2098978156,0.1746204808,12,417.6327373981476,88.62087297439575,0.0,0.9285714030265808
17,0.9136841893,0.9327731133,0.2425203215,0.170902543,12,421.2322471141815,90.35215711593628,0.0,0.9285714030265808
18,0.917894721,0.928571403,0.2244682977,0.1892452717,12,411.3801596164704,90.10526919364928,1.0,0.9327731132507324
19,0.9336842299,0.9159663916,0.1738660947,0.2183492273,12,421.936589717865,89.36610817909241,0.0,0.8865545988082886
0,0.9357894659,0.9201680422,0.185282747,0.187515071,13,431.34784269332886,86.9033260345459,1.0,0.9369747638702391
1,0.9442105293,0.9411764741,0.1667910927,0.1814230631,13,440.6376395225525,88.87737202644348,0.0,0.9369747638702391
2,0.9252631664,0.9159663916,0.1904969875,0.1889654905,13,430.5715398788452,89.44684839248657,1.0,0.9285714030265808
3,0.9284210801,0.928571403,0.1792259569,0.2468218692,13,439.6175878047943,92.8009467124939,0.0,0.8991596698760986
4,0.9294736981,0.9075630307,0.1934998241,0.2103915686,13,432.2717435359955,108.02604055404665,1.0,0.9201680421829224
5,0.9073684216,0.9327731133,0.2062979162,0.2328916711,13,436.49381494522095,94.4058713912964,0.0,0.9327731132507324
6,0.9084210396,0.8865545988,0.2279980037,0.3016548897,13,429.54655361175537,90.50187754631042,1.0,0.911764681339264
7,0.9315789342,0.890756309,0.1787934933,0.3084711557,13,434.5079462528229,92.0508086681366,1.0,0.9075630307197572
8,0.9294736981,0.9411764741,0.1849103883,0.1594364423,13,433.4935469627381,93.33783388137816,1.0,0.9579831957817078
9,0.8789473772,0.9369747639,0.281353731,0.2173805378,13,438.80726313591,92.8069052696228,0.0,0.9327731132507324
10,0.9273684024810792,0.9159663915634156,0.1883791055196994,0.2418082609772682,13,440.084755897522,89.7031478881836,1.0,0.9201680421829224
11,0.9063158035,0.9117646813,0.2122963596,0.2708229472,13,434.4893786907196,89.61037421226501,1.0,0.9159663915634156
12,0.9315789342,0.928571403,0.1864833028,0.1733954375,13,445.9133882522583,90.36629462242126,0.0,0.9159663915634156
13,0.917894721,0.9411764741,0.2198271093,0.2155613971,13,440.2662830352783,89.95724749565125,1.0,0.9453781247138976
14,0.9410526156,0.9117646813,0.1769827427,0.2604383851,13,433.99659967422485,88.26713967323303,1.0,0.9159663915634156
15,0.9273684025,0.928571403,0.1852414062,0.2526854624,13,436.72633695602417,90.95640563964844,1.0,0.9411764740943908
16,0.914736867,0.9411764741,0.2098978156,0.1746204808,13,446.0171115398407,88.88791823387146,0.0,0.9327731132507324
17,0.9136841893,0.9327731133,0.2425203215,0.170902543,13,446.9303414821625,89.11167359352112,0.0,0.9285714030265808
18,0.917894721,0.928571403,0.2244682977,0.1892452717,13,434.9870684146881,88.98831868171692,1.0,0.9369747638702391
19,0.9336842299,0.9159663916,0.1738660947,0.2183492273,13,445.4964654445648,90.4579164981842,0.0,0.8907563090324402
0,0.9378947615623474,0.9285714030265808,0.1801365736597462,0.1718043732146422,14,438.8710811138153,88.86533737182617,1.0,0.9411764740943909
1,0.9442105293,0.9411764741,0.1667910927,0.1814230631,14,444.68055391311646,89.86689472198486,0.0,0.9411764740943909
2,0.9252631664,0.9159663916,0.1904969875,0.1889654905,14,433.6330041885376,90.52053260803223,1.0,0.9285714030265808
3,0.9284210801,0.928571403,0.1792259569,0.2468218692,14,445.1073184013367,92.83439445495605,0.0,0.9233613204956055
4,0.9294736981,0.9075630307,0.1934998241,0.2103915686,14,430.4950966835022,106.02484655380249,1.0,0.894369752407074
5,0.9073684216,0.9327731133,0.2062979162,0.2328916711,14,434.7853467464447,93.1600615978241,0.0,0.9327731132507324
6,0.9273684024810792,0.9065545988082886,0.1761411427353557,0.4219827063381672,14,436.2501254081726,92.03582692146301,1.0,0.9175630307197571
7,0.9315789342,0.910756309,0.1787934933,0.3084711557,14,431.8460061550141,91.43501853942871,1.0,0.9375630307197571
8,0.9294736981,0.9411764741,0.1849103883,0.1594364423,14,435.5465404987335,94.29966998100281,1.0,0.9179831957817078
9,0.9089473772,0.9369747639,0.281353731,0.2173805378,14,443.93897700309753,92.01851320266724,0.0,0.9327731132507324
10,0.9273684025,0.9159663916,0.1883791055,0.241808261,14,432.9833393096924,90.12042784690857,1.0,0.9285714030265808
11,0.9163158035,0.9117646813,0.2122963596,0.2708229472,14,427.741149187088,88.86031699180603,1.0,0.9251680421829224
12,0.9315789342,0.928571403,0.1864833028,0.1733954375,14,438.5457746982575,88.31569004058838,0.0,0.924369752407074
13,0.917894721,0.9411764741,0.2198271093,0.2155613971,14,434.443377494812,91.3281774520874,1.0,0.9495798349380493
14,0.9110526156,0.9117646813,0.1769827427,0.2604383851,14,431.8806750774384,90.00658798217773,1.0,0.9159663915634155
15,0.9273684025,0.928571403,0.1852414062,0.2526854624,14,432.382297039032,89.53150725364685,1.0,0.9353781247138977
16,0.914736867,0.9211764741,0.2098978156,0.1746204808,14,438.8362498283386,87.22711420059204,0.0,0.9327731132507324
17,0.9136841893,0.9227731133,0.2425203215,0.170902543,14,443.5378024578095,89.35166907310486,0.0,0.9285714030265808
18,0.917894721,0.928571403,0.2244682977,0.1892452717,14,435.8154001235962,89.03991198539734,1.0,0.9269747638702393
19,0.9136842299,0.9159663916,0.1738660947,0.2183492273,14,443.4667594432831,90.90263390541077,0.0,0.9257563090324402
